country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
USA,54208527,54414785,54549307,54626596,54673014,54639947,54551297,54423243,54242804,54047876,54129627,54795508,55364268,55874046,56365499,56902406,57423878,57982322,58579920,59207469,59673829,59913573,60135341,60332364,60503262,60684895,60888123,61073788,61266559,61485081,61656881,61471853,61314541,61112155,60847887,60559606,60247274,59962727,59647910,59318323,59093274,59176653,59224903,59231337,59272576,59316092,59380586,59435929,59486862,59495270,59477220,59374687,59262591,59105956,58955614,58788925,58598680,58337896,58052589,
UZB,5629234,5796010,5969421,6151230,6343390,6546728,6762600,6988887,7218764,7443302,7645149,7818358,7978021,8130080,8282467,8441006,8607190,8778857,8953628,9163266,9414926,9667341,9921510,10178453,10439730,10706368,10977886,11253585,11533142,11772206,12026038,12186521,12374357,12555212,12697829,12820892,12957692,13091401,13188606,13214840,13280156,13329518,13371841,13404863,13435495,13466323,13503445,13566997,13654403,13752638,14008143,14332297,14574618,14834290,15117410,15414708,15716939,16016163,16320173,
VCT,59969,60481,60887,61200,61466,61711,61937,62137,62332,62530,62738,62962,63198,63446,63668,63878,64061,64218,64350,64440,64493,64505,64469,64395,64291,64165,64016,63843,63621,63340,62976,62565,62281,61943,61568,61169,60746,60313,59872,59458,59081,58752,58465,58189,57885,57531,57112,56653,56169,55693,55252,54856,54484,54144,53823,53522,53227,52954,52683,
VEN,3125409,3133076,3153257,3170504,3184649,3196319,3205024,3211003,3213577,3212835,3207857,3199126,3196816,3197492,3196164,3193708,3190012,3185414,3179201,3170949,3160260,3147653,3142327,3139488,3135354,3130503,3124673,3117797,3109244,3098643,3085470,3081971,3081186,3078556,3073867,3067281,3058775,3048839,3037062,3023981,3009782,2994546,3043173,3091235,3138309,3184053,3227393,3268078,3307733,3347743,3389188,3435405,3487378,3534416,3562151,3563493,3532295,3473065,3404373,
VGB,7064,7136,7228,7338,7448,7568,7695,7821,7946,8073,8192,8297,8398,8491,8568,8616,8648,8666,8688,8751,8868,8983,9139,9336,9560,9807,10069,10346,10586,10771,10876,10924,11136,11296,11417,11508,11568,11611,11649,11715,11826,11982,12186,12436,12751,13122,13569,14069,14575,15012,15338,15532,15614,15619,15591,15572,15571,15576,15580,
VIR,14145,14453,14266,15680,15524,15974,16361,16756,18303,19068,19302,20729,21414,22654,23230,23390,22803,21159,20838,19979,19781,18938,18121,17343,16585,15839,15109,14403,13722,13076,12803,12278,11776,11288,10803,10311,9818,9347,8888,8440,8055,7800,7557,7323,7093,6872,6653,6443,6245,6050,5858,5673,5497,5327,5164,5009,4859,4717,4578,
VNM,27867543,28605757,29352914,30107985,30871660,31642133,32419329,33199235,33972775,34729513,35461716,36300752,37125654,37940862,38752746,39567939,40385821,41208731,42047313,42914364,43834219,44801905,45808239,46847246,47908849,48984713,50068687,51160328,52257850,53312727,54216358,55112805,55993697,56837441,57614402,58305808,58905353,59419571,59859287,60211898,60433048,60607742,60734164,60827508,60899168,60962273,61019400,61071591,61122432,61171856,61210531,61250280,61288401,61323029,61343307,61343883,61324000,61286326,61223241,
VUT,57063,58751,60496,62287,64083,65856,67593,69300,71044,72876,74854,76980,79236,81599,84024,86483,88978,91497,94007,96378,98558,100618,102569,104454,106327,108248,110196,112166,114223,116470,119142,122083,125245,128476,131520,134251,136581,138597,140480,142507,144883,147680,150802,154151,157568,160940,164225,167486,170809,174329,178429,183055,187970,193090,198283,203453,208575,213667,218708,
WLD,2012352229,2023830501,2044912700,2075167713,2104984996,2140903765,2179354397,2216707812,2254748743,2295022956,2336055423,2378296638,2418648580,2457244953,2494176786,2531360965,2566210788,2600204639,2631281771,2660021945,2688331767,2716718815,2748108082,2780917424,2812476006,2844214941,2876577589,2909523488,2942401255,2975122557,3007640922,3037976042,3066905152,3094624086,3121337732,3147042294,3171867629,3195765394,3218369000,3239522754,3259100056,3273646354,3284176219,3293770040,3302582267,3310653084,3318841927,3327093875,3334261612,3340879034,3346699804,3353843060,3361620252,3369151766,3376137849,3382164140,3387712056,3392453531,3396031144,
WSM,88070,90821,93708,96674,99634,102531,105346,107888,110204,112264,114014,115442,116729,117853,118789,119586,120259,120874,121445,122007,122596,123260,124009,124781,125487,126072,126509,126840,127164,127609,128289,129230,130310,131444,132533,133448,134166,134721,135167,135613,136114,136686,137702,138974,140270,141593,142926,144271,145650,147091,148614,150243,151981,153747,155413,156912,158194,159306,160350,
XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YEM,4831658,4882909,4935554,4989087,5042798,5096209,5150229,5205369,5260803,5315700,5369664,5435001,5502220,5577115,5667058,5777575,5910835,6065837,6239755,6428507,6628785,6841623,7068093,7306676,7555374,7813479,8071385,8327515,8600893,8908263,9258974,9658521,10096727,10547867,10976992,11369911,11718130,12022808,12297594,12563615,12836231,13118578,13405797,13697867,13992664,14289129,14586859,14886906,15188990,15492675,15797168,16102500,16407308,16707991,17000891,17282718,17552294,17809832,18056198,
ZAF,9128066,9324278,9538722,9760591,9989722,10225891,10468777,10718501,10975778,11241587,11518437,11815632,12122914,12437442,12755290,13074034,13391517,13709433,14033830,14373089,14728154,15079855,15450296,15830992,16211192,16544660,16779798,16998296,17209274,17424278,17650628,17896133,18161430,18421371,18657845,18859071,19022394,19151344,19250772,19326728,19385129,19427946,19430457,19413695,19392871,19374406,19358447,19345326,19337333,19339257,19350793,19373634,19404873,19439262,19466373,19480493,19479624,19465654,19439954,
ZMB,2513584,2564657,2615530,2664159,2700787,2735975,2769235,2800514,2829778,2857506,2910678,2969855,3030478,3092278,3154340,3216397,3277831,3338822,3399509,3460539,3521921,3642060,3771737,3905030,4040694,4177774,4316340,4456438,4596500,4734665,4869765,5031367,5196395,5363386,5537201,5721402,5917842,6125578,6342565,6565202,6790987,6949712,7079488,7209831,7342743,7479988,7621228,7766712,7918421,8079604,8251349,8434810,8627866,8826788,9027027,9224797,9419162,9610647,9800136,
ZWE,3300517,3404370,3510793,3611339,3713683,3817491,3922220,4028104,4136079,4248543,4370974,4499067,4632181,4768364,4904570,5043093,5178906,5313471,5450527,5595343,5751241,5918264,6093705,6267912,6444291,6621364,6798450,6973055,7138252,7285389,7408271,7504681,7575958,7660664,7732877,7789866,7832793,7861976,7877704,7880197,7870528,7849513,7819899,7850873,7897803,7957337,8031619,8120406,8224972,8345717,8482587,8637258,8808909,8990931,9170466,9340761,9499135,9647246,9788355,
